weapon1,weapon2,hypothesis,ccf,split1,split2,split3
629356,139359,0,0.185117988,t,v,t
629356,318905,0,0.167940695,t,v,t
629356,409402,0,0.230534455,t,n,n
629356,100136,0,0.333568453,t,n,n
629356,343954,0,0.185114351,t,n,n
629356,121957,0,0.317001206,t,v,t
629356,390253,0,0.35129284,t,n,n
629356,822486,0,0.275598172,t,v,t
629356,157893,0,0.504153905,t,v,t
629356,261911,0,0.232492769,t,v,t
629356,531117,0,0.704641211,t,v,t
629356,143776,0,0.220534391,n,n,t
629356,139035,0,0.265200826,t,v,t
629356,180588,0,0.193370378,n,n,t
629356,501936,0,0.229294849,t,v,t
629356,801184,0,0.355245955,n,n,t
629356,678702,0,0.291622256,t,n,n
629356,673753,0,0.255894868,t,n,n
629356,162915,0,0.294417221,t,v,t
629356,135265,0,0.196853562,t,n,n
629356,659913,0,0.443252099,n,n,t
629356,121410,0,0.200830298,n,n,t
629356,815455,0,0.351550668,t,n,n
629356,533089,0,0.327105246,t,v,t
629356,156268,0,0.469296055,n,n,t
629356,729449,0,0.157584919,n,n,t
629356,104389,0,0.212827511,n,n,t
629356,729536,0,0.121722039,n,n,t
629356,156174,0,0.245335044,t,v,t
629356,131629,0,0.1600677,n,n,t
629356,140650,0,0.327198202,n,n,t
629356,598747,0,0.227570317,t,v,t
629356,125254,0,0.345129986,t,v,t
629356,134997,0,0.355192752,n,n,t
629356,582827,0,0.504622523,t,n,n
629356,317294,0,0.462877069,t,n,n
629356,134721,0,0.255809523,t,v,t
629356,161749,0,0.422738082,t,v,t
629356,121018,0,0.289437278,t,n,n
629356,124965,0,0.272148991,n,n,t
629356,526361,0,0.075704022,t,v,t
629356,189603,0,0.176338535,t,n,n
629356,218900,0,-0.016036415,t,n,n
629356,170574,0,0.660266338,t,v,t
629356,149014,0,0.426708203,n,n,t
629356,184038,0,0.475047514,t,n,n
629356,685299,0,0.424187548,t,n,n
629356,447959,0,0.372942402,t,n,n
629356,689029,0,0.286067388,t,v,t
629356,141085,0,0.323162208,t,n,n
629356,954082,0,0.222161941,t,v,t
629356,775043,0,0.313897759,n,n,t
629356,103816,0,0.23566872,t,n,n
629356,117883,0,0.089118016,t,v,t
629356,929584,0,0.212079727,t,n,n
629356,111578,0,0.258699198,n,n,t
629356,113763,0,0.396576508,t,n,n
629356,615828,0,0.23678252,t,v,t
629356,288361,0,0.236507813,t,n,n
629356,100729,0,0.348456474,t,n,n
629356,362587,0,0.279503728,t,v,t
629356,405673,0,0.177149871,t,v,t
629356,925113,0,0.374562561,n,n,t
629356,113583,0,0.278621339,t,n,n
629356,251427,0,0.282011374,t,n,n
629356,847254,0,0.331279608,t,v,t
629356,314775,0,0.274122353,n,n,t
629356,632251,0,0.219812905,t,v,t
629356,131712,0,0.337400025,n,n,t
629356,793647,0,0.415885423,n,n,t
629356,104056,0,0.122604052,t,n,n
629356,161168,0,0.169261453,t,n,n
629356,347852,0,0.242931318,n,n,t
629356,481080,0,0.47271699,n,n,t
629356,682054,0,0.293856538,n,n,t
629356,419158,0,0.122635041,t,n,n
629356,126976,0,0.288179219,t,v,t
629356,125912,0,0.243370863,t,n,n
629356,114268,0,0.082631178,n,n,t
629356,778036,0,0.219455612,n,n,t
629356,170471,0,5.47489e-05,n,n,t
629356,134759,0,0.360547568,t,v,t
629356,738425,0,0.083473912,t,v,t
629356,180939,0,0.007715353,n,n,t
629356,544710,0,0.268544239,t,v,t
629356,209280,0,0.167825507,t,v,t
629356,126656,0,0.29518257,t,v,t
629356,438826,0,0.206315167,n,n,t
629356,664082,0,0.188373749,n,n,t
629356,157314,0,0.321470921,n,n,t
629356,157586,0,0.333905621,n,n,t
629356,908797,0,0.282632388,t,v,t
629356,174993,0,0.360723441,t,n,n
629356,154970,0,0.446252508,t,n,n
629356,110962,0,0.258927584,t,n,n
174422,174422,1,0.945916367,t,t,v
174422,162959,0,0.238664662,t,n,n
174422,817250,0,0.351364182,t,t,v
174422,241819,0,0.098389644,t,t,v
174422,613228,0,0.175010847,n,t,n
174422,149582,0,0.355346958,t,t,v
174422,882726,0,0.236035057,t,t,v
174422,118948,0,0.432118866,n,t,n
174422,149948,0,0.321888415,t,n,n
174422,747615,0,0.406332179,t,n,n
174422,284033,0,0.285991941,t,t,v
174422,336776,0,0.191618594,t,n,n
174422,134027,0,0.291311811,t,t,v
174422,973978,0,0.279817402,n,t,n
174422,158556,0,0.352688688,t,t,v
174422,349193,0,0.389913431,n,t,n
174422,589924,0,0.244075254,t,t,v
174422,129907,0,0.257562679,t,t,v
174422,505064,0,0.301837362,t,n,n
174422,756929,0,0.25999358,t,t,v
174422,649192,0,0.453646939,t,n,n
174422,161374,0,0.338778088,t,n,n
174422,134559,0,0.308256128,t,n,n
174422,148570,0,0.430672545,t,t,v
174422,106857,0,0.311999251,t,t,v
174422,182895,0,0.377409824,t,n,n
174422,164564,0,0.287851814,t,n,n
174422,105152,0,0.342141762,n,t,n
174422,506982,0,0.310384897,t,n,n
174422,144769,0,0.39899178,t,t,v
174422,157293,0,0.275660519,t,n,n
174422,566697,0,0.41996138,n,t,n
174422,149326,0,0.276741054,t,n,n
174422,169156,0,0.436155932,n,t,n
174422,419105,0,0.398931459,n,t,n
174422,121663,0,0.399258126,t,t,v
174422,453446,0,0.288009453,n,t,n
174422,181312,0,0.399713973,t,n,n
174422,719340,0,0.255620707,t,n,n
174422,712920,0,0.146969341,t,t,v
174422,247051,0,0.430383888,n,t,n
174422,783828,0,0.274792793,t,n,n
174422,599953,0,0.241782624,t,t,v
174422,688949,0,0.3524916,n,t,n
174422,386027,0,0.499604525,t,t,v
174422,858451,0,0.487294485,n,t,n
174422,114908,0,0.40314018,n,t,n
174422,740379,0,0.120407166,t,n,n
174422,381929,0,0.427009916,t,t,v
174422,133371,0,0.383225026,t,n,n
174422,581040,0,0.399137292,n,t,n
174422,321825,0,0.308950979,n,t,n
174422,142496,0,0.332604539,t,n,n
174422,177079,0,0.199707072,t,t,v
174422,169049,0,0.192065911,t,t,v
174422,144336,0,0.329728293,n,t,n
174422,152521,0,0.336324599,n,t,n
174422,815453,0,0.284232789,n,t,n
174422,636162,0,0.380045611,n,t,n
174422,520799,0,0.373112398,n,t,n
174422,128216,0,0.14979586,n,t,n
174422,402539,0,0.133522745,t,n,n
174422,132234,0,0.359396507,n,t,n
174422,402090,0,0.113942827,n,t,n
174422,176507,0,0.266850625,t,t,v
174422,886068,0,0.370065447,t,n,n
174422,965622,0,0.240730707,t,n,n
174422,156364,0,0.270961936,t,t,v
174422,792222,0,0.183009574,t,t,v
174422,385674,0,0.461498317,t,n,n
174422,457268,0,0.157619176,t,t,v
174422,274121,0,0.371107785,t,n,n
174422,167534,0,0.421641446,t,n,n
174422,446654,0,0.213540301,n,t,n
174422,112005,0,0.363343144,n,t,n
174422,182284,0,0.234245605,n,t,n
174422,191690,0,0.259422068,t,n,n
174422,621961,0,0.220333732,t,n,n
174422,144770,0,0.341428285,t,t,v
174422,471412,0,0.374593736,n,t,n
174422,178410,0,0.304300694,n,t,n
174422,164552,0,0.276758887,t,t,v
174422,870297,0,0.406773442,n,t,n
174422,579073,0,0.432324561,t,t,v
174422,751240,0,0.307361718,n,t,n
174422,291372,0,0.25143853,n,t,n
174422,554194,0,0.356840003,t,n,n
174422,111688,0,0.267386578,t,t,v
174422,142610,0,0.36572461,t,t,v
174422,317195,0,0.473960725,t,n,n
174422,172194,0,0.293103588,t,t,v
174422,241962,0,0.175556851,t,t,v
174422,608744,0,0.376746869,t,n,n
174422,196995,0,0.427037036,t,t,v
174422,165956,0,0.37127329,t,n,n
174422,683218,0,0.370470887,t,n,n
174422,795188,0,0.455095853,n,t,n
174422,173476,0,0.361286236,t,t,v
174422,113810,0,0.242864,n,t,n
174422,616807,0,0.416105625,t,n,n
174422,139359,0,0.29023003,t,n,n
174422,318905,0,0.159193392,t,n,n
174422,409402,0,0.524729875,t,t,v
174422,100136,0,0.381937983,t,t,v
174422,343954,0,0.276872272,t,t,v
174422,121957,0,0.435474024,t,n,n
174422,390253,0,0.266100552,t,t,v
174422,822486,0,0.37263286,t,n,n
174422,157893,0,0.236280091,t,n,n
174422,261911,0,0.30827727,t,n,n
174422,531117,0,0.344275118,t,n,n
174422,143776,0,0.437172244,n,t,n
174422,139035,0,0.33570274,t,n,n
174422,180588,0,0.396145392,n,t,n
174422,501936,0,0.214300991,t,n,n
174422,801184,0,0.408607192,n,t,n
174422,678702,0,0.397200459,t,t,v
174422,673753,0,0.349031517,t,t,v
174422,162915,0,0.364064504,t,n,n
174422,135265,0,0.247190142,t,t,v
174422,659913,0,0.173104998,n,t,n
174422,121410,0,0.382623189,n,t,n
174422,815455,0,0.176638643,t,t,v
174422,533089,0,0.360896279,t,n,n
174422,156268,0,0.196188377,n,t,n
174422,729449,0,0.239492167,n,t,n
174422,104389,0,0.264661039,n,t,n
174422,729536,0,0.191388747,n,t,n
174422,156174,0,0.390492111,t,n,n
174422,131629,0,0.416813839,n,t,n
174422,140650,0,0.151971534,n,t,n
174422,598747,0,0.260426857,t,n,n
174422,125254,0,0.234808279,t,n,n
174422,134997,0,0.290260754,n,t,n
174422,582827,0,0.367686139,t,t,v
174422,317294,0,0.424337807,t,t,v
174422,134721,0,0.177752039,t,n,n
174422,161749,0,0.264196648,t,n,n
174422,121018,0,0.421842428,t,t,v
174422,124965,0,0.21316982,n,t,n
174422,526361,0,0.294272061,t,n,n
174422,189603,0,0.154495754,t,t,v
174422,218900,0,0.200637731,t,t,v
174422,170574,0,0.296557205,t,n,n
174422,149014,0,0.256307965,n,t,n
174422,184038,0,0.370394505,t,t,v
174422,685299,0,0.267827295,t,t,v
174422,447959,0,0.201089974,t,t,v
174422,689029,0,0.264875936,t,n,n
174422,141085,0,0.468615802,t,t,v
174422,954082,0,0.233356409,t,n,n
174422,775043,0,0.270312728,n,t,n
174422,103816,0,0.16219129,t,t,v
174422,117883,0,0.347061257,t,n,n
174422,929584,0,0.280046867,t,t,v
174422,111578,0,0.266983827,n,t,n
174422,113763,0,0.321229081,t,t,v
174422,615828,0,0.410411299,t,n,n
174422,288361,0,0.295780062,t,t,v
174422,100729,0,0.28416936,t,t,v
174422,362587,0,0.501675462,t,n,n
174422,405673,0,0.185576727,t,n,n
174422,925113,0,0.309068494,n,t,n
174422,113583,0,0.299409149,t,t,v
174422,251427,0,0.186959035,t,t,v
174422,847254,0,0.455595062,t,n,n
174422,314775,0,0.44857046,n,t,n
174422,632251,0,0.3336189,t,n,n
174422,131712,0,0.213555286,n,t,n
174422,793647,0,0.314469891,n,t,n
174422,104056,0,0.384979666,t,t,v
174422,161168,0,0.447623629,t,t,v
174422,347852,0,0.366364212,n,t,n
174422,481080,0,0.377634335,n,t,n
174422,682054,0,0.251681515,n,t,n
174422,419158,0,0.265219082,t,t,v
174422,126976,0,0.323203518,t,n,n
174422,125912,0,0.272254289,t,t,v
174422,114268,0,0.334396748,n,t,n
174422,778036,0,0.200354539,n,t,n
174422,170471,0,0.295745586,n,t,n
174422,134759,0,0.177729341,t,n,n
174422,738425,0,0.210640135,t,n,n
174422,180939,0,0.210740852,n,t,n
174422,544710,0,0.32062265,t,n,n
174422,209280,0,0.3591416,t,n,n
174422,126656,0,0.42425833,t,n,n
174422,438826,0,0.352588607,n,t,n
174422,664082,0,0.492178519,n,t,n
174422,157314,0,0.241619323,n,t,n
174422,157586,0,0.361396774,n,t,n
174422,908797,0,0.310394544,t,n,n
174422,174993,0,0.194765035,t,t,v
174422,154970,0,0.289831033,t,t,v
174422,110962,0,0.213150597,t,t,v
162959,162959,1,0.960514705,t,v,t
162959,817250,0,0.418581368,t,n,n
162959,241819,0,0.352659178,t,n,n
162959,613228,0,0.322647414,n,n,t
162959,149582,0,0.280633886,t,n,n
162959,882726,0,0.298283827,t,n,n
162959,118948,0,0.419087342,n,n,t
162959,149948,0,0.199606749,t,v,t
162959,747615,0,0.422238436,t,v,t
162959,284033,0,0.249173941,t,n,n
162959,336776,0,0.456591556,t,v,t
162959,134027,0,0.358552364,t,n,n
162959,973978,0,0.323485569,n,n,t
162959,158556,0,0.427032746,t,n,n
162959,349193,0,0.2960721,n,n,t
162959,589924,0,0.194706253,t,n,n
162959,129907,0,0.305816114,t,n,n
162959,505064,0,0.328378661,t,v,t
162959,756929,0,0.1758411,t,n,n
162959,649192,0,0.366967688,t,v,t
162959,161374,0,0.265637544,t,v,t
162959,134559,0,0.250383314,t,v,t
162959,148570,0,0.258114129,t,n,n
162959,106857,0,0.284714183,t,n,n
162959,182895,0,0.300487789,t,v,t
162959,164564,0,0.298356403,t,v,t
162959,105152,0,0.317875927,n,n,t
162959,506982,0,0.065786265,t,v,t
162959,144769,0,0.329732511,t,n,n
162959,157293,0,0.34131944,t,v,t
162959,566697,0,0.455843572,n,n,t
162959,149326,0,0.225346911,t,v,t
162959,169156,0,0.402535707,n,n,t
162959,419105,0,0.388983524,n,n,t
162959,121663,0,0.368631279,t,n,n
162959,453446,0,0.388026273,n,n,t
162959,181312,0,0.338654277,t,v,t
162959,719340,0,0.395794711,t,v,t
162959,712920,0,0.003438248,t,n,n
162959,247051,0,0.200696573,n,n,t
162959,783828,0,0.13821344,t,v,t
162959,599953,0,0.128078885,t,n,n
162959,688949,0,0.171692877,n,n,t
162959,386027,0,0.223606488,t,n,n
162959,858451,0,0.264431566,n,n,t
162959,114908,0,0.333854342,n,n,t
162959,740379,0,0.210993824,t,v,t
162959,381929,0,0.277294822,t,n,n
162959,133371,0,0.249172223,t,v,t
162959,581040,0,0.391772651,n,n,t
162959,321825,0,0.243221837,n,n,t
162959,142496,0,0.372057225,t,v,t
162959,177079,0,0.345036642,t,n,n
162959,169049,0,0.125874686,t,n,n
162959,144336,0,0.265213195,n,n,t
162959,152521,0,0.299224766,n,n,t
162959,815453,0,0.240385431,n,n,t
162959,636162,0,0.357605756,n,n,t
162959,520799,0,0.365524285,n,n,t
162959,128216,0,0.224840721,n,n,t
162959,402539,0,0.423144772,t,v,t
162959,132234,0,0.273073802,n,n,t
162959,402090,0,0.230105696,n,n,t
162959,176507,0,0.398891389,t,n,n
162959,886068,0,0.267050229,t,v,t
162959,965622,0,0.321477603,t,v,t
162959,156364,0,0.270913308,t,n,n
162959,792222,0,0.35824473,t,n,n
162959,385674,0,0.340211521,t,v,t
162959,457268,0,0.39683179,t,n,n
162959,274121,0,0.232621599,t,v,t
162959,167534,0,0.465315667,t,v,t
162959,446654,0,0.420469269,n,n,t
162959,112005,0,0.402057148,n,n,t
162959,182284,0,0.312183518,n,n,t
162959,191690,0,0.22211858,t,v,t
162959,621961,0,0.290112987,t,v,t
162959,144770,0,0.234654085,t,n,n
162959,471412,0,0.225458351,n,n,t
162959,178410,0,0.328569468,n,n,t
162959,164552,0,0.34369152,t,n,n
162959,870297,0,0.108105657,n,n,t
162959,579073,0,0.337164834,t,n,n
162959,751240,0,0.163758437,n,n,t
162959,291372,0,0.208420879,n,n,t
162959,554194,0,0.239853033,t,v,t
162959,111688,0,0.336024697,t,n,n
162959,142610,0,0.161166786,t,n,n
162959,317195,0,0.213238592,t,v,t
162959,172194,0,0.290629682,t,n,n
162959,241962,0,0.228375431,t,n,n
162959,608744,0,0.352707004,t,v,t
162959,196995,0,0.170589069,t,n,n
162959,165956,0,0.268422599,t,v,t
162959,683218,0,0.251416914,t,v,t
162959,795188,0,0.212610535,n,n,t
162959,173476,0,0.160172424,t,n,n
162959,113810,0,0.24825239,n,n,t
162959,616807,0,0.3026339,t,v,t
162959,139359,0,0.216154892,t,v,t
162959,318905,0,0.314950898,t,v,t
162959,409402,0,0.184021359,t,n,n
162959,100136,0,0.332970471,t,n,n
162959,343954,0,0.188195281,t,n,n
162959,121957,0,0.38484372,t,v,t
162959,390253,0,0.229528635,t,n,n
162959,822486,0,0.227924861,t,v,t
162959,157893,0,0.294248381,t,v,t
162959,261911,0,0.331713176,t,v,t
162959,531117,0,0.248444715,t,v,t
162959,143776,0,0.3334727,n,n,t
162959,139035,0,0.377253381,t,v,t
162959,180588,0,0.290194055,n,n,t
162959,501936,0,0.346855179,t,v,t
162959,801184,0,0.387426425,n,n,t
162959,678702,0,0.291861111,t,n,n
162959,673753,0,0.228422188,t,n,n
162959,162915,0,0.351319858,t,v,t
162959,135265,0,0.236463774,t,n,n
162959,659913,0,0.315526328,n,n,t
162959,121410,0,0.157356653,n,n,t
162959,815455,0,0.34928116,t,n,n
162959,533089,0,0.175490067,t,v,t
162959,156268,0,0.356939079,n,n,t
162959,729449,0,0.177282524,n,n,t
162959,104389,0,0.339286836,n,n,t
162959,729536,0,0.29649158,n,n,t
162959,156174,0,0.216543756,t,v,t
162959,131629,0,0.33581239,n,n,t
162959,140650,0,0.284927831,n,n,t
162959,598747,0,0.391238084,t,v,t
162959,125254,0,0.235415314,t,v,t
162959,134997,0,0.262190853,n,n,t
162959,582827,0,0.386908945,t,n,n
162959,317294,0,0.33091666,t,n,n
162959,134721,0,0.304288451,t,v,t
162959,161749,0,0.285970916,t,v,t
162959,121018,0,0.381652971,t,n,n
162959,124965,0,0.151361755,n,n,t
162959,526361,0,0.331933317,t,v,t
162959,189603,0,0.163805135,t,n,n
162959,218900,0,0.054077621,t,n,n
162959,170574,0,0.171626866,t,v,t
162959,149014,0,0.268210497,n,n,t
162959,184038,0,0.319077438,t,n,n
162959,685299,0,0.289731149,t,n,n
162959,447959,0,0.248005501,t,n,n
162959,689029,0,0.4635865,t,v,t
162959,141085,0,0.25782892,t,n,n
162959,954082,0,0.081266589,t,v,t
162959,775043,0,0.407975008,n,n,t
162959,103816,0,0.275927417,t,n,n
162959,117883,0,0.226394834,t,v,t
162959,929584,0,0.333503233,t,n,n
162959,111578,0,0.179374027,n,n,t
162959,113763,0,0.341265737,t,n,n
162959,615828,0,0.130597474,t,v,t
162959,288361,0,0.456308394,t,n,n
162959,100729,0,0.339215558,t,n,n
162959,362587,0,0.382517549,t,v,t
162959,405673,0,0.358013001,t,v,t
162959,925113,0,0.341316922,n,n,t
162959,113583,0,0.194956605,t,n,n
162959,251427,0,0.228250768,t,n,n
162959,847254,0,0.175438533,t,v,t
162959,314775,0,0.383781596,n,n,t
162959,632251,0,0.289851797,t,v,t
162959,131712,0,0.330752821,n,n,t
162959,793647,0,0.171322016,n,n,t
162959,104056,0,0.087982278,t,n,n
162959,161168,0,0.291871448,t,n,n
162959,347852,0,0.217693597,n,n,t
162959,481080,0,0.180800734,n,n,t
162959,682054,0,0.400296056,n,n,t
162959,419158,0,0.223750568,t,n,n
162959,126976,0,0.281069647,t,v,t
162959,125912,0,0.396008499,t,n,n
162959,114268,0,0.136251436,n,n,t
162959,778036,0,0.131346207,n,n,t
162959,170471,0,0.234956427,n,n,t
162959,134759,0,0.127299278,t,v,t
162959,738425,0,0.227306411,t,v,t
162959,180939,0,0.406056778,n,n,t
162959,544710,0,0.28358928,t,v,t
162959,209280,0,0.236889128,t,v,t
162959,126656,0,0.190762807,t,v,t
162959,438826,0,0.386022085,n,n,t
162959,664082,0,0.261896851,n,n,t
162959,157314,0,0.307052604,n,n,t
162959,157586,0,0.335612928,n,n,t
162959,908797,0,0.231132101,t,v,t
162959,174993,0,0.31908088,t,n,n
162959,154970,0,0.435172528,t,n,n
162959,110962,0,0.149622846,t,n,n
817250,817250,1,0.965517887,t,t,v
817250,241819,0,0.304968798,t,t,v
817250,613228,0,0.377290134,n,t,n
817250,149582,0,0.2057658,t,t,v
817250,882726,0,0.296135308,t,t,v
817250,118948,0,0.344268227,n,t,n
817250,149948,0,0.218405962,t,n,n
817250,747615,0,0.513636185,t,n,n
817250,284033,0,0.190272651,t,t,v
817250,336776,0,0.261986734,t,n,n
817250,134027,0,0.332964437,t,t,v
817250,973978,0,0.128237284,n,t,n
817250,158556,0,0.105844181,t,t,v
817250,349193,0,0.191256016,n,t,n
817250,589924,0,0.393433769,t,t,v
817250,129907,0,0.246650044,t,t,v
817250,505064,0,0.455205598,t,n,n
817250,756929,0,0.42045888,t,t,v
817250,649192,0,0.35577024,t,n,n
817250,161374,0,0.37554269,t,n,n
817250,134559,0,0.358964904,t,n,n
817250,148570,0,0.370134813,t,t,v
817250,106857,0,0.557763752,t,t,v
817250,182895,0,0.429006825,t,n,n
817250,164564,0,0.516145524,t,n,n
817250,105152,0,0.393298177,n,t,n
817250,506982,0,0.420016204,t,n,n
817250,144769,0,0.254463551,t,t,v
817250,157293,0,0.323962234,t,n,n
817250,566697,0,0.217847373,n,t,n
817250,149326,0,0.364029098,t,n,n
817250,169156,0,0.525473172,n,t,n
817250,419105,0,0.3502881,n,t,n
817250,121663,0,0.423830872,t,t,v
817250,453446,0,0.264447597,n,t,n
817250,181312,0,0.304888104,t,n,n
817250,719340,0,0.310035621,t,n,n
817250,712920,0,0.484539612,t,t,v
817250,247051,0,0.429695083,n,t,n
817250,783828,0,0.619711052,t,n,n
817250,599953,0,0.237614725,t,t,v
817250,688949,0,0.386617487,n,t,n
817250,386027,0,0.366413159,t,t,v
817250,858451,0,0.349311005,n,t,n
817250,114908,0,0.33455442,n,t,n
817250,740379,0,0.396289728,t,n,n
817250,381929,0,0.199880604,t,t,v
817250,133371,0,0.259607792,t,n,n
817250,581040,0,0.439567274,n,t,n
817250,321825,0,0.227130888,n,t,n
817250,142496,0,0.440474151,t,n,n
817250,177079,0,0.492731598,t,t,v
817250,169049,0,0.333576617,t,t,v
817250,144336,0,0.466651659,n,t,n
817250,152521,0,0.442864774,n,t,n
817250,815453,0,0.195030143,n,t,n
817250,636162,0,0.508654161,n,t,n
817250,520799,0,0.35556022,n,t,n
817250,128216,0,0.218867043,n,t,n
817250,402539,0,0.23263162,t,n,n
817250,132234,0,0.376369227,n,t,n
817250,402090,0,0.295398746,n,t,n
817250,176507,0,0.313814267,t,t,v
817250,886068,0,0.190044365,t,n,n
817250,965622,0,0.195903426,t,n,n
817250,156364,0,0.258965711,t,t,v
817250,792222,0,0.549054665,t,t,v
817250,385674,0,0.321256715,t,n,n
817250,457268,0,0.256800494,t,t,v
817250,274121,0,0.359039399,t,n,n
817250,167534,0,0.228196125,t,n,n
817250,446654,0,0.559179217,n,t,n
817250,112005,0,0.174434268,n,t,n
817250,182284,0,0.190029214,n,t,n
817250,191690,0,0.563535743,t,n,n
817250,621961,0,0.360065468,t,n,n
817250,144770,0,0.314447044,t,t,v
817250,471412,0,0.250906696,n,t,n
817250,178410,0,0.351758005,n,t,n
817250,164552,0,0.292448022,t,t,v
817250,870297,0,0.480427399,n,t,n
817250,579073,0,0.22350212,t,t,v
817250,751240,0,0.312057753,n,t,n
817250,291372,0,0.416571169,n,t,n
817250,554194,0,0.253988929,t,n,n
817250,111688,0,0.359036722,t,t,v
817250,142610,0,0.248604008,t,t,v
817250,317195,0,0.207564229,t,n,n
817250,172194,0,0.452905832,t,t,v
817250,241962,0,0.301196043,t,t,v
817250,608744,0,0.37793117,t,n,n
817250,196995,0,0.411956736,t,t,v
817250,165956,0,0.168715535,t,n,n
817250,683218,0,0.386932831,t,n,n
817250,795188,0,0.440760324,n,t,n
817250,173476,0,0.30747047,t,t,v
817250,113810,0,0.239153956,n,t,n
817250,616807,0,0.31027075,t,n,n
817250,139359,0,0.284127993,t,n,n
817250,318905,0,0.206835988,t,n,n
817250,409402,0,0.246269873,t,t,v
817250,100136,0,0.226876437,t,t,v
817250,343954,0,0.26716583,t,t,v
817250,121957,0,0.586828146,t,n,n
817250,390253,0,0.367144523,t,t,v
817250,822486,0,0.283905657,t,n,n
817250,157893,0,0.243777266,t,n,n
817250,261911,0,0.377705383,t,n,n
817250,531117,0,0.387761251,t,n,n
817250,143776,0,0.239771583,n,t,n
817250,139035,0,0.580285084,t,n,n
817250,180588,0,0.192190755,n,t,n
817250,501936,0,0.150713773,t,n,n
817250,801184,0,0.284196798,n,t,n
817250,678702,0,0.365147072,t,t,v
817250,673753,0,0.247040759,t,t,v
817250,162915,0,0.339666145,t,n,n
817250,135265,0,0.295247324,t,t,v
817250,659913,0,0.412021908,n,t,n
817250,121410,0,0.211449208,n,t,n
817250,815455,0,0.4205297,t,t,v
817250,533089,0,0.352944172,t,n,n
817250,156268,0,0.3125632,n,t,n
817250,729449,0,0.542447451,n,t,n
817250,104389,0,0.227002309,n,t,n
817250,729536,0,0.158412449,n,t,n
817250,156174,0,0.322598376,t,n,n
817250,131629,0,0.374695709,n,t,n
817250,140650,0,0.459647455,n,t,n
817250,598747,0,0.088450845,t,n,n
817250,125254,0,0.262426012,t,n,n
817250,134997,0,0.153376061,n,t,n
817250,582827,0,0.316375775,t,t,v
817250,317294,0,0.204160129,t,t,v
817250,134721,0,0.235290699,t,n,n
817250,161749,0,0.403132729,t,n,n
817250,121018,0,0.147893426,t,t,v
817250,124965,0,0.214069849,n,t,n
817250,526361,0,0.339556769,t,n,n
817250,189603,0,0.431464195,t,t,v
817250,218900,0,0.260191179,t,t,v
817250,170574,0,0.124736874,t,n,n
817250,149014,0,0.464962078,n,t,n
817250,184038,0,0.392279289,t,t,v
817250,685299,0,0.413219584,t,t,v
817250,447959,0,0.243813313,t,t,v
817250,689029,0,0.505944825,t,n,n
817250,141085,0,0.549921792,t,t,v
